n,rho,alpha,p,n_trials,n_samples,mean_overlap,sem_overlap,ci_lo,ci_hi,mean_sweeps_used
200,0.5,0.34,68,20,100,0.5231,0.0064505813691480545,0.5105975,0.5353,3.25
400,0.0,0.0025,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.0,0.005,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0075,3,20,60,1.0,0.0,1.0,1.0,2.0
400,0.0,0.01,4,20,80,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0125,5,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.015,6,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0175,7,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.02,8,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0225,9,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.025,10,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0275,11,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.03,12,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0325,13,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.035,14,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0375,15,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.04,16,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0425,17,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.045,18,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0475,19,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.048,19,20,100,1.0,0.0,1.0,1.0,2.05
400,0.0,0.05,20,20,100,1.0,0.0,1.0,1.0,2.05
400,0.0,0.0525,21,20,100,1.0,0.0,1.0,1.0,2.1
400,0.0,0.055,22,20,100,1.0,0.0,1.0,1.0,2.0
400,0.0,0.0575,23,20,100,0.99995,5.000000000000004e-05,0.99985,1.0,2.1
400,0.0,0.06,24,20,100,0.99985,0.00015000000000000015,0.9995499999999999,1.0,2.2
400,0.0,0.0625,25,20,100,1.0,0.0,1.0,1.0,2.1
400,0.0,0.0657,26,20,100,0.9998499999999999,8.572330399888273e-05,0.99965,1.0,2.2
400,0.0,0.068,27,20,100,0.99995,5.000000000000004e-05,0.99985,1.0,2.1
400,0.0,0.088,35,20,100,0.9987,0.0003379976689896314,0.9980499999999999,0.9993000000000001,2.5
400,0.0,0.108,43,20,100,0.9793499999999998,0.008428443605800634,0.9607975000000001,0.99405,5.25
400,0.0,0.1114,45,20,100,0.9951499999999999,0.0010765052885906485,0.9928499999999998,0.9969999999999999,3.3
400,0.0,0.128,51,20,100,0.9736,0.00885234660437787,0.9544987500000001,0.9882012499999999,5.3
400,0.0,0.148,59,20,100,0.8853000000000002,0.019697436125013575,0.84579625,0.92155,12.25
400,0.0,0.1571,63,20,100,0.8595999999999998,0.021124412609130887,0.8172925,0.8987062500000002,15.65
400,0.0,0.168,67,20,100,0.8270000000000001,0.023366426748433294,0.7803974999999999,0.8696012499999999,15.45
400,0.0,0.188,75,20,100,0.6199999999999999,0.02501019993942673,0.5726837499999999,0.67295,18.9
400,0.0,0.2029,81,20,100,0.5263499999999999,0.024124660985737553,0.48145000000000004,0.57596375,18.95
400,0.0,0.208,83,20,100,0.56595,0.0230114919687156,0.519995,0.61005125,18.15
400,0.0,0.228,91,20,100,0.45075,0.017034927725889024,0.41873875000000005,0.4855537499999999,18.95
400,0.0,0.2486,99,20,100,0.41989999999999994,0.0157576308274096,0.38949500000000015,0.45185125000000004,18.6
400,0.0,0.2943,118,20,100,0.36515000000000003,0.013072728765400794,0.33994749999999996,0.39070249999999995,19.45
400,0.0,0.34,136,20,100,0.36745,0.010452996042409384,0.3471487499999999,0.3871525,18.15
400,0.1,0.0025,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.1,0.005,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.1,0.0075,3,20,60,1.0,0.0,1.0,1.0,2.0
400,0.1,0.01,4,20,80,1.0,0.0,1.0,1.0,2.0
400,0.1,0.0125,5,20,100,1.0,0.0,1.0,1.0,2.0
400,0.1,0.015,6,20,100,1.0,0.0,1.0,1.0,2.0
400,0.1,0.0175,7,20,100,1.0,0.0,1.0,1.0,2.0
400,0.1,0.02,8,20,100,1.0,0.0,1.0,1.0,2.0
400,0.1,0.0225,9,20,100,1.0,0.0,1.0,1.0,2.0
400,0.1,0.025,10,20,100,0.99645,0.0033023522378798874,0.9896,1.0,2.45
400,0.1,0.0275,11,20,100,0.9991499999999999,0.0005224988521566827,0.99795,0.99995,2.2
400,0.1,0.03,12,20,100,0.99485,0.004950489721719303,0.98474875,1.0,2.8
400,0.1,0.0325,13,20,100,0.9561499999999999,0.014590514249354137,0.92529875,0.98265,4.6
400,0.1,0.0342,14,20,100,0.8996999999999999,0.021788911553050704,0.85674625,0.9403625,6.75
400,0.1,0.035,14,20,100,0.8580500000000001,0.02605926568963194,0.8081375,0.9090525,7.8
400,0.1,0.0375,15,20,100,0.8703499999999998,0.025037068982457257,0.8212999999999999,0.9175012499999999,7.85
400,0.1,0.04,16,20,100,0.87785,0.02414751121709643,0.829545,0.9218025000000001,7.05
400,0.1,0.0425,17,20,100,0.6775,0.03411429837378095,0.6081925000000002,0.7387499999999999,11.5
400,0.1,0.045,18,20,100,0.7258000000000001,0.03254474154176373,0.6633425,0.7893587499999999,9.4
400,0.1,0.0475,19,20,100,0.6014,0.034175429770523735,0.53358875,0.6734525000000001,11.15
400,0.1,0.05,20,20,100,0.5675,0.03354165960850669,0.5034850000000001,0.6374549999999999,10.95
400,0.1,0.0525,21,20,100,0.45495,0.028484134783128563,0.40349625,0.5124587500000001,10.0
400,0.1,0.0542,22,20,100,0.44415,0.030064161606991692,0.39049,0.5048575,10.35
400,0.1,0.055,22,20,100,0.44055,0.027638347591268143,0.38993,0.49430874999999985,10.55
400,0.1,0.0575,23,20,100,0.4720500000000001,0.030136398258584256,0.41359874999999996,0.5316074999999999,9.55
400,0.1,0.06,24,20,100,0.3732,0.02411206161139099,0.32809124999999995,0.4246999999999999,9.5
400,0.1,0.0625,25,20,100,0.32280000000000003,0.018524256552101652,0.28804625,0.3590099999999999,9.45
400,0.1,0.0657,26,20,100,0.33875000000000005,0.020526205841865326,0.30134875,0.38040250000000003,8.85
400,0.1,0.0742,30,20,100,0.27385,0.014540235885155359,0.2468,0.30370375,9.2
400,0.1,0.0942,38,20,100,0.2429,0.006352117280040879,0.23009750000000007,0.25534999999999997,7.65
400,0.1,0.1114,45,20,100,0.22804999999999997,0.006490433908702277,0.21489875000000006,0.24035250000000002,7.8
400,0.1,0.1142,46,20,100,0.233,0.0056595320504705185,0.22154500000000002,0.24400125,7.4
400,0.1,0.1342,54,20,100,0.23740000000000003,0.006594105111553972,0.22504875000000002,0.25045,7.25
400,0.1,0.1542,62,20,100,0.2131,0.0057628994526201915,0.20204874999999994,0.22430125,6.55
400,0.1,0.1571,63,20,100,0.23434999999999997,0.007951448314805945,0.21930000000000002,0.24995250000000002,6.6
400,0.1,0.1742,70,20,100,0.2324,0.005441367920705679,0.22159874999999996,0.243,6.5
400,0.1,0.1942,78,20,100,0.22479999999999997,0.005651012245070737,0.21345,0.23530124999999996,6.5
400,0.1,0.2029,81,20,100,0.22135000000000002,0.006062325703003175,0.20930000000000004,0.23290000000000002,6.0
400,0.1,0.2142,86,20,100,0.22615,0.005518039744896971,0.21539750000000005,0.23654999999999998,6.05
400,0.1,0.2486,99,20,100,0.22090000000000004,0.0059230673871506195,0.20964624999999998,0.23270124999999997,5.4
400,0.1,0.2943,118,20,100,0.22290000000000001,0.005867725455421548,0.21085,0.23445250000000004,5.1
400,0.1,0.34,136,20,100,0.20920000000000002,0.00597880093380442,0.19804875,0.22040249999999997,5.35
400,0.2,0.0025,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.2,0.005,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.2,0.0075,3,20,60,1.0,0.0,1.0,1.0,2.0
400,0.2,0.01,4,20,80,1.0,0.0,1.0,1.0,2.0
400,0.2,0.0125,5,20,100,1.0,0.0,1.0,1.0,2.0
400,0.2,0.015,6,20,100,0.9992,0.0007999999999999993,0.9976,1.0,2.0
400,0.2,0.0175,7,20,100,0.9710000000000001,0.009553147453202335,0.950845,0.9880500000000001,3.15
400,0.2,0.02,8,20,100,0.7809,0.02359307594026757,0.7362987500000001,0.8246624999999999,6.65
400,0.2,0.0204,8,20,100,0.8346499999999999,0.021860699365932386,0.79174625,0.8766512499999999,6.8
400,0.2,0.0225,9,20,100,0.6544,0.028101662483622464,0.5998925,0.7098012500000002,7.3
400,0.2,0.025,10,20,100,0.48934999999999995,0.01968715612173623,0.45269624999999997,0.53080125,9.2
400,0.2,0.0275,11,20,100,0.4224,0.015643193246568775,0.394845,0.45420249999999995,8.4
400,0.2,0.03,12,20,100,0.40954999999999997,0.013079225373225905,0.38614875,0.435005,8.75
400,0.2,0.0325,13,20,100,0.3689500000000001,0.008013654697836787,0.3554475,0.3863012500000001,7.6
400,0.2,0.035,14,20,100,0.36774999999999997,0.006730893272250292,0.35435,0.3804012499999999,7.85
400,0.2,0.0375,15,20,100,0.36085,0.008840921554871638,0.3463000000000001,0.3804,7.65
400,0.2,0.04,16,20,100,0.35755,0.006999817818697104,0.3443,0.3718,7.2
400,0.2,0.0404,16,20,100,0.3702500000000001,0.008461253041382406,0.35535000000000005,0.3888,7.45
400,0.2,0.0425,17,20,100,0.34809999999999997,0.0062279023496493325,0.3359487499999999,0.3603025,7.35
400,0.2,0.045,18,20,100,0.35069999999999996,0.006964926562441418,0.33729874999999987,0.36400125,6.8
400,0.2,0.0475,19,20,100,0.3482500000000001,0.00570148616103244,0.33754999999999996,0.36010125000000004,6.6
400,0.2,0.05,20,20,100,0.3414000000000001,0.006510318150769778,0.32870000000000005,0.35414999999999996,6.65
400,0.2,0.0525,21,20,100,0.33929999999999993,0.005606192463641784,0.32849875,0.34980124999999995,6.35
400,0.2,0.055,22,20,100,0.34439999999999993,0.006528213825969226,0.3319487499999999,0.35694999999999993,6.45
400,0.2,0.0575,23,20,100,0.33935000000000004,0.005903540711242104,0.32715000000000005,0.35070375,6.35
400,0.2,0.06,24,20,100,0.33,0.005689792384062654,0.31904875000000005,0.3419025,6.5
400,0.2,0.0604,24,20,100,0.33755,0.006532164011004827,0.3248487500000001,0.35075125,6.15
400,0.2,0.0625,25,20,100,0.33299999999999996,0.005953099523726606,0.32099875,0.34419999999999995,6.25
400,0.2,0.0657,26,20,100,0.3298500000000001,0.005691769265679818,0.31844874999999995,0.3412525,6.15
400,0.2,0.0804,32,20,100,0.3175,0.005704198347522532,0.30645,0.32909999999999995,5.65
400,0.2,0.1004,40,20,100,0.32050000000000006,0.005521994589133916,0.3092475,0.33145125000000003,5.15
400,0.2,0.1114,45,20,100,0.3143,0.005390329912505965,0.3042,0.32549999999999996,4.8
400,0.2,0.1204,48,20,100,0.3188,0.0051084797794026405,0.30804875,0.32890125000000003,4.8
400,0.2,0.1404,56,20,100,0.29855,0.0055524564588362805,0.28825,0.30929999999999996,4.85
400,0.2,0.1571,63,20,100,0.3103999999999999,0.0048521993347180594,0.30044625,0.31945125,4.9
400,0.2,0.1604,64,20,100,0.318,0.004625904225012652,0.3089975,0.32680125,4.7
400,0.2,0.1804,72,20,100,0.31745000000000007,0.005545265976260719,0.30724874999999996,0.32825125000000005,4.45
400,0.2,0.2004,80,20,100,0.3104,0.005411211705451203,0.29974999999999996,0.32155125,4.25
400,0.2,0.2029,81,20,100,0.30455000000000004,0.005162557016585381,0.29459875,0.3146,4.8
400,0.2,0.2486,99,20,100,0.3085,0.00454689371156204,0.30015000000000003,0.31700125,4.4
400,0.2,0.2943,118,20,100,0.3002,0.005058206653098956,0.29064874999999996,0.31029999999999996,4.1
400,0.2,0.34,136,20,100,0.29855,0.004699180564715298,0.289395,0.30810000000000004,4.1
400,0.3,0.0025,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.3,0.005,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.3,0.0075,3,20,60,1.0,0.0,1.0,1.0,2.0
400,0.3,0.01,4,20,80,1.0,0.0,1.0,1.0,2.0
400,0.3,0.0125,5,20,100,0.9869,0.0049481044222749945,0.9761500000000001,0.99505,2.35
400,0.3,0.015,6,20,100,0.8567499999999998,0.01593125620415491,0.8242500000000001,0.8875025000000002,3.5
400,0.3,0.0175,7,20,100,0.5073500000000001,0.011723983662957441,0.48644499999999996,0.5308049999999999,5.7
400,0.3,0.02,8,20,100,0.53105,0.010006637948397205,0.51174875,0.55045,6.85
400,0.3,0.0225,9,20,100,0.45500000000000007,0.004882973924099364,0.44555000000000006,0.46495125,4.95
400,0.3,0.025,10,20,100,0.46254999999999996,0.007929453787855591,0.44699875,0.4783012500000001,7.05
400,0.3,0.0275,11,20,100,0.43834999999999985,0.004535524759990276,0.4301487499999999,0.4472525,5.0
400,0.3,0.0296,12,20,100,0.4312,0.007202033943914244,0.4173974999999999,0.44545124999999997,6.8
400,0.3,0.03,12,20,100,0.4268,0.006827795242886819,0.41379749999999993,0.44005125000000006,6.9
400,0.3,0.0325,13,20,100,0.41479999999999995,0.004554895246552955,0.40584875,0.4242,4.7
400,0.3,0.035,14,20,100,0.4213999999999999,0.0053105954696647945,0.41119874999999995,0.4316499999999999,6.75
400,0.3,0.0375,15,20,100,0.42565,0.004958237203040629,0.41585,0.4351499999999999,4.45
400,0.3,0.04,16,20,100,0.41960000000000003,0.006062669345755184,0.4080475,0.43105,6.1
400,0.3,0.0425,17,20,100,0.4135000000000001,0.005048502128094405,0.40369999999999995,0.4238024999999999,4.45
400,0.3,0.045,18,20,100,0.41515,0.0055625256780703425,0.40409874999999995,0.42559999999999987,5.7
400,0.3,0.0475,19,20,100,0.4134999999999999,0.0050659788209329705,0.40379874999999993,0.42335125,4.75
400,0.3,0.0492,20,20,100,0.41090000000000004,0.00547232707688088,0.3998987499999999,0.42130375,5.6
400,0.3,0.05,20,20,100,0.4069500000000001,0.006219428259799118,0.3946450000000001,0.41875125000000013,6.1
400,0.3,0.0525,21,20,100,0.4046,0.005380792626828253,0.39385,0.41540374999999996,4.35
400,0.3,0.055,22,20,100,0.40615000000000007,0.005380874755215283,0.39574500000000007,0.41635125000000006,5.25
400,0.3,0.0575,23,20,100,0.3958500000000001,0.005307729735912987,0.38464874999999993,0.4059,4.6
400,0.3,0.06,24,20,100,0.39755,0.00555209260758791,0.38724625000000007,0.40835124999999994,5.4
400,0.3,0.0625,25,20,100,0.39535000000000003,0.005784974878375389,0.38415,0.4064012500000001,4.85
400,0.3,0.0657,26,20,100,0.4053999999999999,0.004980608863027155,0.3955,0.4149999999999999,4.7
400,0.3,0.0689,28,20,100,0.4004999999999999,0.005374603579461805,0.39045,0.41075249999999996,4.85
400,0.3,0.0885,35,20,100,0.38160000000000005,0.005318578073815663,0.37134999999999996,0.3920525,4.65
400,0.3,0.1081,43,20,100,0.37955,0.004640127458193668,0.36989999999999995,0.38910125000000007,4.4
400,0.3,0.1114,45,20,100,0.38710000000000006,0.005426822646853685,0.37639875,0.3977012500000001,4.1
400,0.3,0.1277,51,20,100,0.38805,0.005713220093641049,0.37715000000000004,0.39905,4.15
400,0.3,0.1474,59,20,100,0.36634999999999984,0.0052401205746016605,0.35629875,0.3762500000000001,3.95
400,0.3,0.1571,63,20,100,0.38580000000000003,0.005648688057210875,0.37454875000000004,0.39635125000000004,4.1
400,0.3,0.167,67,20,100,0.38835000000000003,0.005393624650333657,0.3777487499999999,0.39894999999999997,4.1
400,0.3,0.1866,75,20,100,0.379,0.004758830176258095,0.37000000000000005,0.38789999999999997,3.9
400,0.3,0.2029,81,20,100,0.38184999999999997,0.00539952064838382,0.37144874999999994,0.39269999999999994,3.95
400,0.3,0.2486,99,20,100,0.3776500000000001,0.004908483174128957,0.3681000000000001,0.3868999999999999,3.8
400,0.3,0.2943,118,20,100,0.37595,0.005358225527922542,0.36579999999999996,0.38615125,3.7
400,0.3,0.34,136,20,100,0.37925000000000003,0.004430937493432633,0.37104875,0.38795125,3.45
400,0.4,0.0025,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.4,0.005,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.4,0.0075,3,20,60,1.0,0.0,1.0,1.0,2.0
400,0.4,0.01,4,20,80,0.9936875000000001,0.003609437074785408,0.9858125000000001,1.0,2.05
400,0.4,0.0125,5,20,100,0.7652999999999999,0.01893127122786609,0.7285937500000002,0.80060375,4.15
400,0.4,0.015,6,20,100,0.6651,0.006749478094301406,0.65149875,0.6781512499999998,4.35
400,0.4,0.0175,7,20,100,0.5193,0.004110236052107032,0.5113500000000001,0.52705,4.15
400,0.4,0.02,8,20,100,0.55875,0.00934479139749124,0.5408974999999999,0.5773049999999998,6.55
400,0.4,0.0225,9,20,100,0.49904999999999994,0.00458681410527652,0.49019999999999997,0.50780125,3.95
400,0.4,0.025,10,20,100,0.50855,0.008388392352687509,0.4919974999999999,0.5240037499999999,7.8
400,0.4,0.0275,11,20,100,0.4904999999999999,0.0038379418937495636,0.48275000000000007,0.49790000000000006,3.45
400,0.4,0.0281,11,20,100,0.48745,0.0044735445689185905,0.47870000000000007,0.4964025,3.6
400,0.4,0.03,12,20,100,0.4889,0.006760917097554148,0.47499874999999997,0.50190125,6.1
400,0.4,0.0325,13,20,100,0.48324999999999996,0.0044246640002548795,0.47464999999999996,0.49129999999999996,3.65
400,0.4,0.035,14,20,100,0.4832499999999999,0.006612039447596004,0.47014875,0.49515,6.2
400,0.4,0.0375,15,20,100,0.4768,0.00428264055239406,0.4684987499999999,0.4851,3.75
400,0.4,0.04,16,20,100,0.47835,0.006382605386137508,0.46564749999999994,0.49095374999999997,5.3
400,0.4,0.0425,17,20,100,0.47215,0.00424695672383666,0.46375000000000005,0.48020125000000013,3.6
400,0.4,0.045,18,20,100,0.46215000000000006,0.005992526911735883,0.45074875000000003,0.47354999999999997,5.35
400,0.4,0.0462,18,20,100,0.47075,0.0051822224279674915,0.46094874999999996,0.48119999999999996,5.35
400,0.4,0.0475,19,20,100,0.47004999999999997,0.004675584012568469,0.46004999999999996,0.47935,3.65
400,0.4,0.05,20,20,100,0.46475,0.005558856342664726,0.45369750000000003,0.47600124999999993,4.95
400,0.4,0.0525,21,20,100,0.4694499999999999,0.004700577548868787,0.46004500000000004,0.47785125000000006,3.7
400,0.4,0.055,22,20,100,0.46135,0.004917426751725526,0.45194499999999993,0.47085125,5.1
400,0.4,0.0575,23,20,100,0.4635,0.005115583243305882,0.45305000000000006,0.4737012500000001,3.65
400,0.4,0.06,24,20,100,0.45354999999999995,0.004973310077937342,0.44384875000000007,0.46330375,4.6
400,0.4,0.0625,25,20,100,0.46265000000000006,0.005118028641158349,0.4531,0.47210374999999993,3.95
400,0.4,0.0643,26,20,100,0.46419999999999995,0.005719327501613023,0.45344875000000007,0.47485125000000006,4.4
400,0.4,0.0657,26,20,100,0.45854999999999996,0.00508279679234998,0.4486,0.46815124999999996,5.1
400,0.4,0.0824,33,20,100,0.44685,0.004974000584859417,0.4373,0.45659999999999995,3.7
400,0.4,0.1004,40,20,100,0.4532500000000001,0.004457642965523463,0.4445000000000001,0.46235000000000004,4.05
400,0.4,0.1114,45,20,100,0.4517000000000001,0.004891871220750199,0.44254874999999994,0.46120125000000006,3.8
400,0.4,0.1185,47,20,100,0.43884999999999996,0.004492336347446155,0.43034874999999995,0.44765125,3.8
400,0.4,0.1366,55,20,100,0.4407,0.00466397108295348,0.43140000000000006,0.45000125,3.7
400,0.4,0.1547,62,20,100,0.45075,0.005030400008192613,0.44119875,0.46060125,3.7
400,0.4,0.1571,63,20,100,0.4451,0.004881411867296369,0.4353475,0.45435,3.55
400,0.4,0.1728,69,20,100,0.4446999999999999,0.004530380054073106,0.43610000000000004,0.4531,3.45
400,0.4,0.2029,81,20,100,0.4547,0.005053661538874063,0.44439999999999996,0.46464999999999995,3.75
400,0.4,0.2486,99,20,100,0.45339999999999997,0.004739091674465678,0.44434874999999996,0.4623999999999999,3.55
400,0.4,0.2943,118,20,100,0.4512,0.004372850121124458,0.4427487499999999,0.4595512500000001,3.5
400,0.4,0.34,136,20,100,0.43959999999999994,0.004315628165707336,0.43170000000000003,0.4484012499999999,3.25
400,0.5,0.0025,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.5,0.005,2,20,40,1.0,0.0,1.0,1.0,2.0
400,0.5,0.0075,3,20,60,1.0,0.0,1.0,1.0,2.0
400,0.5,0.01,4,20,80,0.883,0.01067522566684071,0.863303125,0.9046265625,2.15
400,0.5,0.0125,5,20,100,0.6086,0.005155207233095642,0.5988,0.6196,3.45
400,0.5,0.015,6,20,100,0.696,0.006440481191634519,0.68275,0.70820125,3.95
400,0.5,0.0175,7,20,100,0.57105,0.0038001162927447144,0.5632987500000001,0.5782512499999999,3.05
400,0.5,0.02,8,20,100,0.60075,0.007584665217703843,0.58644875,0.61565125,6.25
400,0.5,0.0225,9,20,100,0.5552000000000001,0.003649353062910982,0.54784875,0.56215125,3.2
400,0.5,0.025,10,20,100,0.56465,0.006042883367560505,0.55244875,0.5761525,6.55
400,0.5,0.0266,11,20,100,0.5488,0.0042361598771824575,0.54035,0.5567025,3.05
400,0.5,0.0275,11,20,100,0.5373500000000001,0.004647392556666326,0.5277475,0.546,3.05
400,0.5,0.03,12,20,100,0.53695,0.006306119762948247,0.52484875,0.5482499999999999,6.4
400,0.5,0.0325,13,20,100,0.5396,0.00415463718042985,0.5315500000000001,0.54800125,3.1
400,0.5,0.035,14,20,100,0.5415,0.005372723854448655,0.5307000000000001,0.55185,5.55
400,0.5,0.0375,15,20,100,0.52765,0.004324848920114803,0.51929875,0.5360499999999999,3.05
400,0.5,0.04,16,20,100,0.52945,0.005068169135283311,0.51979875,0.5390999999999999,5.35
400,0.5,0.0425,17,20,100,0.52985,0.004465612155034505,0.52139875,0.53900375,3.1
400,0.5,0.0431,17,20,100,0.5174,0.004116043996584363,0.5095000000000001,0.5251025000000001,3.2
400,0.5,0.045,18,20,100,0.5283000000000001,0.005531918402518353,0.5174474999999998,0.5389,5.0
400,0.5,0.0475,19,20,100,0.5252,0.004506403972978539,0.51639625,0.534,3.25
400,0.5,0.05,20,20,100,0.53035,0.004590424266829261,0.5210475,0.53935,4.8
400,0.5,0.0525,21,20,100,0.5324,0.003950757503123273,0.5246999999999999,0.5399999999999999,3.3
400,0.5,0.055,22,20,100,0.5201,0.005102475137151824,0.5102,0.530305,5.1
400,0.5,0.0575,23,20,100,0.5212,0.00431997942381931,0.5127,0.52955125,3.15
400,0.5,0.0597,24,20,100,0.5241,0.004544049277723981,0.5156487500000001,0.5329525,4.55
400,0.5,0.06,24,20,100,0.5185,0.005619455741286947,0.5074500000000001,0.52995125,4.65
400,0.5,0.0625,25,20,100,0.5173,0.0042737275854630085,0.5091487500000001,0.5254012499999999,3.35
400,0.5,0.0657,26,20,100,0.5234000000000001,0.004680650045504881,0.51444875,0.5325025,4.25
400,0.5,0.0762,30,20,100,0.52225,0.004617913626587905,0.51334875,0.53140125,4.1
400,0.5,0.0928,37,20,100,0.5056499999999999,0.0042726845581359425,0.49715000000000004,0.5140512499999998,3.4
400,0.5,0.1093,44,20,100,0.5222499999999999,0.004352739181692189,0.5142475,0.5303025,3.55
400,0.5,0.1114,45,20,100,0.5096000000000002,0.004085994803637609,0.5018,0.5181525,3.25
400,0.5,0.1259,50,20,100,0.51015,0.004267243687307849,0.5014500000000001,0.5183512499999999,3.5
400,0.5,0.1424,57,20,100,0.49985,0.005031945925581852,0.49010000000000004,0.50990125,3.4
400,0.5,0.1571,63,20,100,0.507,0.0039196474795109276,0.4995987499999999,0.5148499999999999,3.35
400,0.5,0.159,64,20,100,0.50255,0.004719128814482264,0.49279874999999995,0.51135125,3.5
400,0.5,0.2029,81,20,100,0.5011000000000001,0.0042826759311571936,0.49269999999999997,0.5091500000000001,3.2
400,0.5,0.2486,99,20,100,0.5098499999999998,0.0040392362264330735,0.5018975,0.5175012499999999,3.0
400,0.5,0.2943,118,20,100,0.4988,0.004672680108239744,0.48944875,0.50715,3.2
400,0.5,0.34,136,20,100,0.50985,0.004522365855312122,0.5007975,0.51840125,3.2
