target_id,target_num_states,noise_rate,strategy,seed,theoretical_k,success,hypothesis_num_states,equivalence_queries,converged,distinct_queries,raw_queries
2,10,0.3,none,6,117,False,,,False,35,35
2,10,0.3,none,7,117,False,,,False,5,5
2,10,0.3,none,8,117,False,,,False,5,5
2,10,0.3,none,9,117,False,,,False,14,14
2,10,0.3,fixed5,0,117,False,,,False,202,1010
2,10,0.3,fixed5,1,117,False,,,False,44,220
2,10,0.3,fixed5,2,117,False,,,False,125,625
2,10,0.3,fixed5,3,117,False,,,False,5,25
2,10,0.3,fixed5,4,117,False,,,False,5,25
2,10,0.3,fixed5,5,117,False,,,False,27,135
2,10,0.3,fixed5,6,117,False,,,False,54,270
2,10,0.3,fixed5,7,117,False,,,False,11,55
2,10,0.3,fixed5,8,117,False,,,False,5,25
2,10,0.3,fixed5,9,117,False,,,False,17,85
2,10,0.3,adaptive,0,117,True,5,3,True,44,5148
2,10,0.3,adaptive,1,117,True,5,3,True,44,5148
2,10,0.3,adaptive,2,117,True,5,3,True,44,5148
2,10,0.3,adaptive,3,117,True,5,3,True,44,5148
2,10,0.3,adaptive,4,117,True,5,3,True,44,5148
2,10,0.3,adaptive,5,117,True,5,3,True,44,5148
2,10,0.3,adaptive,6,117,True,5,3,True,44,5148
2,10,0.3,adaptive,7,117,True,5,3,True,44,5148
2,10,0.3,adaptive,8,117,True,5,3,True,44,5148
2,10,0.3,adaptive,9,117,True,5,3,True,44,5148
2,10,0.35,none,0,205,False,,,False,64,64
2,10,0.35,none,1,205,False,,,False,5,5
2,10,0.35,none,2,205,False,,,False,11,11
2,10,0.35,none,3,205,False,,,False,5,5
2,10,0.35,none,4,205,False,,,False,3,3
2,10,0.35,none,5,205,False,,,False,35,35
2,10,0.35,none,6,205,False,,,False,35,35
2,10,0.35,none,7,205,False,,,False,3,3
2,10,0.35,none,8,205,False,,,False,5,5
2,10,0.35,none,9,205,False,,,False,14,14
2,10,0.35,fixed5,0,205,False,,,False,27,135
2,10,0.35,fixed5,1,205,False,,,False,44,220
2,10,0.35,fixed5,2,205,False,,,False,35,175
2,10,0.35,fixed5,3,205,False,,,False,5,25
2,10,0.35,fixed5,4,205,False,,,False,5,25
2,10,0.35,fixed5,5,205,False,,,False,31,155
2,10,0.35,fixed5,6,205,False,,,False,49,245
2,10,0.35,fixed5,7,205,False,,,False,5,25
2,10,0.35,fixed5,8,205,False,,,False,5,25
2,10,0.35,fixed5,9,205,False,,,False,17,85
2,10,0.35,adaptive,0,205,True,5,3,True,44,9020
2,10,0.35,adaptive,1,205,True,5,3,True,44,9020
2,10,0.35,adaptive,2,205,True,5,3,True,44,9020
2,10,0.35,adaptive,3,205,True,5,3,True,44,9020
2,10,0.35,adaptive,4,205,True,5,3,True,44,9020
2,10,0.35,adaptive,5,205,True,5,3,True,44,9020
2,10,0.35,adaptive,6,205,True,5,3,True,44,9020
2,10,0.35,adaptive,7,205,True,5,3,True,44,9020
2,10,0.35,adaptive,8,205,True,5,3,True,44,9020
2,10,0.35,adaptive,9,205,True,5,3,True,44,9020
2,10,0.4,none,0,461,False,,,False,64,64
2,10,0.4,none,1,461,False,,,False,5,5
2,10,0.4,none,2,461,False,,,False,11,11
2,10,0.4,none,3,461,False,,,False,5,5
2,10,0.4,none,4,461,False,,,False,5,5
2,10,0.4,none,5,461,False,,,False,35,35
2,10,0.4,none,6,461,False,,,False,69,69
2,10,0.4,none,7,461,False,,,False,3,3
2,10,0.4,none,8,461,False,,,False,5,5
2,10,0.4,none,9,461,False,,,False,5,5
2,10,0.4,fixed5,0,461,False,,,False,31,155
2,10,0.4,fixed5,1,461,False,,,False,17,85
2,10,0.4,fixed5,2,461,False,,,False,35,175
2,10,0.4,fixed5,3,461,False,,,False,5,25
2,10,0.4,fixed5,4,461,False,,,False,5,25
2,10,0.4,fixed5,5,461,False,,,False,31,155
2,10,0.4,fixed5,6,461,False,,,False,59,295
2,10,0.4,fixed5,7,461,False,,,False,5,25
2,10,0.4,fixed5,8,461,False,,,False,5,25
2,10,0.4,fixed5,9,461,False,,,False,5,25
2,10,0.4,adaptive,0,461,True,5,3,True,44,20284
2,10,0.4,adaptive,1,461,True,5,3,True,44,20284
2,10,0.4,adaptive,2,461,True,5,3,True,44,20284
2,10,0.4,adaptive,3,461,True,5,3,True,44,20284
2,10,0.4,adaptive,4,461,True,5,3,True,44,20284
2,10,0.4,adaptive,5,461,True,5,3,True,44,20284
2,10,0.4,adaptive,6,461,True,5,3,True,44,20284
2,10,0.4,adaptive,7,461,True,5,3,True,44,20284
2,10,0.4,adaptive,8,461,True,5,3,True,44,20284
2,10,0.4,adaptive,9,461,True,5,3,True,44,20284
3,13,0.0,none,0,1,True,11,5,True,77,77
3,13,0.0,none,1,1,True,11,5,True,77,77
3,13,0.0,none,2,1,True,11,5,True,77,77
3,13,0.0,none,3,1,True,11,5,True,77,77
3,13,0.0,none,4,1,True,11,5,True,77,77
3,13,0.0,none,5,1,True,11,5,True,77,77
3,13,0.0,none,6,1,True,11,5,True,77,77
3,13,0.0,none,7,1,True,11,5,True,77,77
3,13,0.0,none,8,1,True,11,5,True,77,77
3,13,0.0,none,9,1,True,11,5,True,77,77
3,13,0.0,fixed5,0,1,True,11,5,True,77,385
3,13,0.0,fixed5,1,1,True,11,5,True,77,385
3,13,0.0,fixed5,2,1,True,11,5,True,77,385
3,13,0.0,fixed5,3,1,True,11,5,True,77,385
3,13,0.0,fixed5,4,1,True,11,5,True,77,385
3,13,0.0,fixed5,5,1,True,11,5,True,77,385
3,13,0.0,fixed5,6,1,True,11,5,True,77,385
3,13,0.0,fixed5,7,1,True,11,5,True,77,385
3,13,0.0,fixed5,8,1,True,11,5,True,77,385
3,13,0.0,fixed5,9,1,True,11,5,True,77,385
3,13,0.0,adaptive,0,1,True,11,5,True,77,77
3,13,0.0,adaptive,1,1,True,11,5,True,77,77
3,13,0.0,adaptive,2,1,True,11,5,True,77,77
3,13,0.0,adaptive,3,1,True,11,5,True,77,77
3,13,0.0,adaptive,4,1,True,11,5,True,77,77
3,13,0.0,adaptive,5,1,True,11,5,True,77,77
3,13,0.0,adaptive,6,1,True,11,5,True,77,77
3,13,0.0,adaptive,7,1,True,11,5,True,77,77
3,13,0.0,adaptive,8,1,True,11,5,True,77,77
3,13,0.0,adaptive,9,1,True,11,5,True,77,77
3,13,0.05,none,0,23,False,,,False,223,223
3,13,0.05,none,1,23,False,,,False,195,195
3,13,0.05,none,2,23,False,,,False,125,125
3,13,0.05,none,3,23,False,,,False,23,23
3,13,0.05,none,4,23,False,,,False,889,889
3,13,0.05,none,5,23,False,,,False,27,27
3,13,0.05,none,6,23,False,,,False,31,31
3,13,0.05,none,7,23,False,,,False,23,23
3,13,0.05,none,8,23,False,,,False,95,95
3,13,0.05,none,9,23,False,,,False,31,31
3,13,0.05,fixed5,0,23,False,,,False,118,590
3,13,0.05,fixed5,1,23,True,11,5,True,77,385
3,13,0.05,fixed5,2,23,True,11,5,True,77,385
3,13,0.05,fixed5,3,23,True,11,5,True,77,385
3,13,0.05,fixed5,4,23,True,11,5,True,77,385
3,13,0.05,fixed5,5,23,True,11,5,True,77,385
3,13,0.05,fixed5,6,23,True,11,5,True,77,385
3,13,0.05,fixed5,7,23,True,11,5,True,77,385
3,13,0.05,fixed5,8,23,True,11,5,True,77,385
3,13,0.05,fixed5,9,23,True,11,5,True,77,385
3,13,0.05,adaptive,0,23,True,11,5,True,77,1771
3,13,0.05,adaptive,1,23,True,11,5,True,77,1771
3,13,0.05,adaptive,2,23,True,11,5,True,77,1771
3,13,0.05,adaptive,3,23,True,11,5,True,77,1771
3,13,0.05,adaptive,4,23,True,11,5,True,77,1771
3,13,0.05,adaptive,5,23,True,11,5,True,77,1771
3,13,0.05,adaptive,6,23,True,11,5,True,77,1771
3,13,0.05,adaptive,7,23,True,11,5,True,77,1771
3,13,0.05,adaptive,8,23,True,11,5,True,77,1771
3,13,0.05,adaptive,9,23,True,11,5,True,77,1771
3,13,0.1,none,0,29,False,,,False,216,216
3,13,0.1,none,1,29,False,,,False,27,27
3,13,0.1,none,2,29,False,,,False,5,5
3,13,0.1,none,3,29,False,,,False,35,35
3,13,0.1,none,4,29,False,,,False,31,31
3,13,0.1,none,5,29,False,,,False,27,27
3,13,0.1,none,6,29,False,,,False,31,31
3,13,0.1,none,7,29,False,,,False,31,31
3,13,0.1,none,8,29,False,,,False,31,31
3,13,0.1,none,9,29,False,,,False,14,14
3,13,0.1,fixed5,0,29,False,,,False,104,520
3,13,0.1,fixed5,1,29,True,11,5,True,77,385
3,13,0.1,fixed5,2,29,False,,,False,104,520
3,13,0.1,fixed5,3,29,False,,,False,83,415
3,13,0.1,fixed5,4,29,True,11,5,True,77,385
3,13,0.1,fixed5,5,29,True,11,5,True,77,385
3,13,0.1,fixed5,6,29,False,,,False,167,835
3,13,0.1,fixed5,7,29,True,11,5,True,77,385
3,13,0.1,fixed5,8,29,True,11,5,True,77,385
3,13,0.1,fixed5,9,29,False,,,False,64,320
3,13,0.1,adaptive,0,29,True,11,5,True,77,2233
3,13,0.1,adaptive,1,29,True,11,5,True,77,2233
3,13,0.1,adaptive,2,29,True,11,5,True,77,2233
3,13,0.1,adaptive,3,29,True,11,5,True,77,2233
3,13,0.1,adaptive,4,29,True,11,5,True,77,2233
3,13,0.1,adaptive,5,29,True,11,5,True,77,2233
3,13,0.1,adaptive,6,29,True,11,5,True,77,2233
3,13,0.1,adaptive,7,29,True,11,5,True,77,2233
3,13,0.1,adaptive,8,29,True,11,5,True,77,2233
3,13,0.1,adaptive,9,29,True,11,5,True,77,2233
3,13,0.15,none,0,39,False,,,False,647,647
3,13,0.15,none,1,39,False,,,False,5,5
3,13,0.15,none,2,39,False,,,False,5,5
3,13,0.15,none,3,39,False,,,False,35,35
3,13,0.15,none,4,39,False,,,False,5,5
3,13,0.15,none,5,39,False,,,False,31,31
3,13,0.15,none,6,39,False,,,False,31,31
3,13,0.15,none,7,39,False,,,False,31,31
3,13,0.15,none,8,39,False,,,False,5,5
3,13,0.15,none,9,39,False,,,False,5,5
3,13,0.15,fixed5,0,39,False,,,False,95,475
3,13,0.15,fixed5,1,39,False,,,False,118,590
3,13,0.15,fixed5,2,39,False,,,False,104,520
3,13,0.15,fixed5,3,39,False,,,False,681,3405
3,13,0.15,fixed5,4,39,False,,,False,224,1120
3,13,0.15,fixed5,5,39,False,,,False,529,2645
3,13,0.15,fixed5,6,39,False,,,False,327,1635
3,13,0.15,fixed5,7,39,False,,,False,5,25
3,13,0.15,fixed5,8,39,False,,,False,83,415
3,13,0.15,fixed5,9,39,False,,,False,69,345
3,13,0.15,adaptive,0,39,True,11,5,True,77,3003
3,13,0.15,adaptive,1,39,True,11,5,True,77,3003
3,13,0.15,adaptive,2,39,True,11,5,True,77,3003
3,13,0.15,adaptive,3,39,True,11,5,True,77,3003
3,13,0.15,adaptive,4,39,True,11,5,True,77,3003
3,13,0.15,adaptive,5,39,True,11,5,True,77,3003
3,13,0.15,adaptive,6,39,True,11,5,True,77,3003
3,13,0.15,adaptive,7,39,True,11,5,True,77,3003
3,13,0.15,adaptive,8,39,True,11,5,True,77,3003
3,13,0.15,adaptive,9,39,True,11,5,True,77,3003
3,13,0.2,none,0,53,False,,,False,735,735
3,13,0.2,none,1,53,False,,,False,5,5
3,13,0.2,none,2,53,False,,,False,5,5
3,13,0.2,none,3,53,False,,,False,35,35
3,13,0.2,none,4,53,False,,,False,5,5
3,13,0.2,none,5,53,False,,,False,31,31
3,13,0.2,none,6,53,False,,,False,35,35
3,13,0.2,none,7,53,False,,,False,5,5
3,13,0.2,none,8,53,False,,,False,5,5
3,13,0.2,none,9,53,False,,,False,5,5
3,13,0.2,fixed5,0,53,False,,,False,679,3395
3,13,0.2,fixed5,1,53,False,,,False,566,2830
3,13,0.2,fixed5,2,53,False,,,False,119,595
3,13,0.2,fixed5,3,53,False,,,False,195,975
3,13,0.2,fixed5,4,53,False,,,False,5,25
3,13,0.2,fixed5,5,53,False,,,False,143,715
3,13,0.2,fixed5,6,53,False,,,False,265,1325
3,13,0.2,fixed5,7,53,False,,,False,5,25
3,13,0.2,fixed5,8,53,False,,,False,89,445
3,13,0.2,fixed5,9,53,False,,,False,107,535
3,13,0.2,adaptive,0,53,True,11,5,True,77,4081
3,13,0.2,adaptive,1,53,True,11,5,True,77,4081
3,13,0.2,adaptive,2,53,True,11,5,True,77,4081
3,13,0.2,adaptive,3,53,True,11,5,True,77,4081
3,13,0.2,adaptive,4,53,True,11,5,True,77,4081
3,13,0.2,adaptive,5,53,True,11,5,True,77,4081
3,13,0.2,adaptive,6,53,True,11,5,True,77,4081
3,13,0.2,adaptive,7,53,True,11,5,True,77,4081
3,13,0.2,adaptive,8,53,True,11,5,True,77,4081
3,13,0.2,adaptive,9,53,True,11,5,True,77,4081
3,13,0.25,none,0,75,False,,,False,783,783
3,13,0.25,none,1,75,False,,,False,5,5
3,13,0.25,none,2,75,False,,,False,5,5
3,13,0.25,none,3,75,False,,,False,5,5
3,13,0.25,none,4,75,False,,,False,5,5
3,13,0.25,none,5,75,False,,,False,27,27
3,13,0.25,none,6,75,False,,,False,35,35
3,13,0.25,none,7,75,False,,,False,5,5
3,13,0.25,none,8,75,False,,,False,5,5
3,13,0.25,none,9,75,False,,,False,5,5
3,13,0.25,fixed5,0,75,False,,,False,113,565
3,13,0.25,fixed5,1,75,False,,,False,23,115
3,13,0.25,fixed5,2,75,False,,,False,69,345
3,13,0.25,fixed5,3,75,False,,,False,5,25
3,13,0.25,fixed5,4,75,False,,,False,5,25
3,13,0.25,fixed5,5,75,False,,,False,35,175
3,13,0.25,fixed5,6,75,False,,,False,74,370
3,13,0.25,fixed5,7,75,False,,,False,5,25
3,13,0.25,fixed5,8,75,False,,,False,5,25
3,13,0.25,fixed5,9,75,False,,,False,31,155
3,13,0.25,adaptive,0,75,True,11,5,True,77,5775
3,13,0.25,adaptive,1,75,True,11,5,True,77,5775
3,13,0.25,adaptive,2,75,True,11,5,True,77,5775
3,13,0.25,adaptive,3,75,True,11,5,True,77,5775
3,13,0.25,adaptive,4,75,True,11,5,True,77,5775
3,13,0.25,adaptive,5,75,True,11,5,True,77,5775
3,13,0.25,adaptive,6,75,True,11,5,True,77,5775
3,13,0.25,adaptive,7,75,True,11,5,True,77,5775
3,13,0.25,adaptive,8,75,True,11,5,True,77,5775
3,13,0.25,adaptive,9,75,True,11,5,True,77,5775
3,13,0.3,none,0,117,False,,,False,27,27
3,13,0.3,none,1,117,False,,,False,5,5
3,13,0.3,none,2,117,False,,,False,5,5
3,13,0.3,none,3,117,False,,,False,5,5
3,13,0.3,none,4,117,False,,,False,5,5
3,13,0.3,none,5,117,False,,,False,27,27
3,13,0.3,none,6,117,False,,,False,7,7
3,13,0.3,none,7,117,False,,,False,5,5
3,13,0.3,none,8,117,False,,,False,5,5
3,13,0.3,none,9,117,False,,,False,5,5
3,13,0.3,fixed5,0,117,False,,,False,890,4450
3,13,0.3,fixed5,1,117,False,,,False,23,115
3,13,0.3,fixed5,2,117,False,,,False,79,395
3,13,0.3,fixed5,3,117,False,,,False,5,25
3,13,0.3,fixed5,4,117,False,,,False,5,25
3,13,0.3,fixed5,5,117,False,,,False,35,175
3,13,0.3,fixed5,6,117,False,,,False,69,345
3,13,0.3,fixed5,7,117,False,,,False,5,25
3,13,0.3,fixed5,8,117,False,,,False,5,25
3,13,0.3,fixed5,9,117,False,,,False,23,115
3,13,0.3,adaptive,0,117,True,11,5,True,77,9009
3,13,0.3,adaptive,1,117,True,11,5,True,77,9009
3,13,0.3,adaptive,2,117,True,11,5,True,77,9009
3,13,0.3,adaptive,3,117,True,11,5,True,77,9009
3,13,0.3,adaptive,4,117,True,11,5,True,77,9009
3,13,0.3,adaptive,5,117,True,11,5,True,77,9009
3,13,0.3,adaptive,6,117,True,11,5,True,77,9009
3,13,0.3,adaptive,7,117,True,11,5,True,77,9009
3,13,0.3,adaptive,8,117,True,11,5,True,77,9009
3,13,0.3,adaptive,9,117,True,11,5,True,77,9009
3,13,0.35,none,0,205,False,,,False,35,35
3,13,0.35,none,1,205,False,,,False,5,5
3,13,0.35,none,2,205,False,,,False,5,5
3,13,0.35,none,3,205,False,,,False,5,5
3,13,0.35,none,4,205,False,,,False,5,5
3,13,0.35,none,5,205,False,,,False,27,27
3,13,0.35,none,6,205,False,,,False,7,7
3,13,0.35,none,7,205,False,,,False,5,5
3,13,0.35,none,8,205,False,,,False,5,5
3,13,0.35,none,9,205,False,,,False,5,5
3,13,0.35,fixed5,0,205,False,,,False,23,115
3,13,0.35,fixed5,1,205,False,,,False,23,115
3,13,0.35,fixed5,2,205,False,,,False,14,70
3,13,0.35,fixed5,3,205,False,,,False,5,25
3,13,0.35,fixed5,4,205,False,,,False,5,25
3,13,0.35,fixed5,5,205,False,,,False,31,155
3,13,0.35,fixed5,6,205,False,,,False,54,270
3,13,0.35,fixed5,7,205,False,,,False,5,25
3,13,0.35,fixed5,8,205,False,,,False,5,25
3,13,0.35,fixed5,9,205,False,,,False,31,155
3,13,0.35,adaptive,0,205,True,11,5,True,77,15785
3,13,0.35,adaptive,1,205,True,11,5,True,77,15785
3,13,0.35,adaptive,2,205,True,11,5,True,77,15785
3,13,0.35,adaptive,3,205,True,11,5,True,77,15785
3,13,0.35,adaptive,4,205,True,11,5,True,77,15785
3,13,0.35,adaptive,5,205,True,11,5,True,77,15785
3,13,0.35,adaptive,6,205,True,11,5,True,77,15785
3,13,0.35,adaptive,7,205,True,11,5,True,77,15785
3,13,0.35,adaptive,8,205,True,11,5,True,77,15785
3,13,0.35,adaptive,9,205,True,11,5,True,77,15785
3,13,0.4,none,0,461,False,,,False,35,35
3,13,0.4,none,1,461,False,,,False,5,5
3,13,0.4,none,2,461,False,,,False,5,5
3,13,0.4,none,3,461,False,,,False,5,5
3,13,0.4,none,4,461,False,,,False,3,3
3,13,0.4,none,5,461,False,,,False,27,27
3,13,0.4,none,6,461,False,,,False,7,7
3,13,0.4,none,7,461,False,,,False,5,5
3,13,0.4,none,8,461,False,,,False,5,5
3,13,0.4,none,9,461,False,,,False,5,5
3,13,0.4,fixed5,0,461,False,,,False,23,115
3,13,0.4,fixed5,1,461,False,,,False,31,155
3,13,0.4,fixed5,2,461,False,,,False,14,70
3,13,0.4,fixed5,3,461,False,,,False,5,25
3,13,0.4,fixed5,4,461,False,,,False,5,25
3,13,0.4,fixed5,5,461,False,,,False,31,155
3,13,0.4,fixed5,6,461,False,,,False,79,395
3,13,0.4,fixed5,7,461,False,,,False,3,15
3,13,0.4,fixed5,8,461,False,,,False,5,25
3,13,0.4,fixed5,9,461,False,,,False,5,25
3,13,0.4,adaptive,0,461,True,11,5,True,77,35497
3,13,0.4,adaptive,1,461,True,11,5,True,77,35497
3,13,0.4,adaptive,2,461,True,11,5,True,77,35497
3,13,0.4,adaptive,3,461,True,11,5,True,77,35497
3,13,0.4,adaptive,4,461,True,11,5,True,77,35497
3,13,0.4,adaptive,5,461,True,11,5,True,77,35497
3,13,0.4,adaptive,6,461,True,11,5,True,77,35497
3,13,0.4,adaptive,7,461,True,11,5,True,77,35497
3,13,0.4,adaptive,8,461,True,11,5,True,77,35497
3,13,0.4,adaptive,9,461,True,11,5,True,77,35497
