degree,n_edges,poa,theoretical_bound
3,5,1.0277195784372564,1.8956282037587904
3,2,1.0,1.8956282037587904
3,8,1.1613168925064659,1.8956282037587904
3,5,1.119144547133905,1.8956282037587904
3,6,1.2037282921532555,1.8956282037587904
3,15,1.2687820522060762,1.8956282037587904
3,3,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,3,1.0,1.8956282037587904
3,11,1.0044570387093585,1.8956282037587904
3,9,1.110964620114466,1.8956282037587904
3,10,1.0547392795192922,1.8956282037587904
3,5,1.0420309343385066,1.8956282037587904
3,2,1.0,1.8956282037587904
3,10,1.0192083180807445,1.8956282037587904
3,9,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,7,1.1062315291365812,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,7,1.0105536271023448,1.8956282037587904
3,4,1.0,1.8956282037587904
3,6,1.0146753724678104,1.8956282037587904
3,8,1.1756945519046083,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,4,1.068682313060184,1.8956282037587904
3,4,1.0026439571898111,1.8956282037587904
3,12,1.0161874963712654,1.8956282037587904
3,3,1.026045420568881,1.8956282037587904
3,9,1.0052347467800802,1.8956282037587904
3,5,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,13,1.067752852431686,1.8956282037587904
3,9,1.14167767270548,1.8956282037587904
3,6,1.005089001695302,1.8956282037587904
3,5,1.0589213764003143,1.8956282037587904
3,10,1.0007492031961664,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,4,1.0034713776597683,1.8956282037587904
3,17,1.0216208938067655,1.8956282037587904
3,4,1.0002419425229074,1.8956282037587904
3,10,1.123011124184081,1.8956282037587904
3,3,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,9,1.011577445693992,1.8956282037587904
3,2,1.4502111333533731,1.8956282037587904
3,12,1.0191504326962166,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,7,1.04173916216008,1.8956282037587904
3,3,1.1802662902008463,1.8956282037587904
3,5,1.000016810022836,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,4,1.000455357101748,1.8956282037587904
3,4,1.0001559276196883,1.8956282037587904
3,4,1.0,1.8956282037587904
3,13,1.0051864761427327,1.8956282037587904
3,3,1.0004246975446145,1.8956282037587904
3,1,1.0,1.8956282037587904
3,8,1.153236448649561,1.8956282037587904
3,5,1.0002696363209462,1.8956282037587904
3,5,1.0905048270807136,1.8956282037587904
3,10,1.0018146853519503,1.8956282037587904
3,4,1.0155212768688404,1.8956282037587904
3,10,1.0627535555914478,1.8956282037587904
3,16,1.1149231879286465,1.8956282037587904
3,6,1.0161428907351653,1.8956282037587904
3,9,1.1253397545769528,1.8956282037587904
3,3,1.0983649738828116,1.8956282037587904
3,6,1.001417087708203,1.8956282037587904
3,6,1.0202129163911435,1.8956282037587904
3,6,1.0001636536204628,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,11,1.0052059333398955,1.8956282037587904
3,11,1.000741763572815,1.8956282037587904
3,10,1.0033198689541099,1.8956282037587904
3,4,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,12,1.0030238870333206,1.8956282037587904
3,4,1.1712580963595547,1.8956282037587904
3,9,1.0335609665481118,1.8956282037587904
3,8,1.0699499514767443,1.8956282037587904
3,8,1.0101311208871455,1.8956282037587904
3,4,1.1077715743710748,1.8956282037587904
3,7,1.006103589409621,1.8956282037587904
3,4,1.002210643907857,1.8956282037587904
3,5,1.0003193056203563,1.8956282037587904
3,7,1.1107510169903372,1.8956282037587904
3,12,1.22428050180095,1.8956282037587904
3,11,1.00715574676055,1.8956282037587904
3,6,1.0902857555910257,1.8956282037587904
3,6,1.0586191365016617,1.8956282037587904
3,11,1.0365970964189006,1.8956282037587904
3,10,1.0030883003868403,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.0471560714885435,1.8956282037587904
3,3,1.0001211764209976,1.8956282037587904
3,2,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,6,1.3030326256065408,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.1825991756176022,1.8956282037587904
3,1,1.0,1.8956282037587904
3,8,1.0119307915219184,1.8956282037587904
3,3,1.2185940481162447,1.8956282037587904
3,1,1.0,1.8956282037587904
3,12,1.451295708834238,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,8,1.113757777683571,1.8956282037587904
3,10,1.0096490143392851,1.8956282037587904
3,14,1.1134282607928456,1.8956282037587904
3,5,1.1056310970380938,1.8956282037587904
3,8,1.1148893534546698,1.8956282037587904
3,1,1.0,1.8956282037587904
3,8,1.0610576474993192,1.8956282037587904
3,5,1.0611091788071139,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.0,1.8956282037587904
3,8,1.2352751308352417,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,6,1.03713088687096,1.8956282037587904
3,1,1.0,1.8956282037587904
3,9,1.12617803750219,1.8956282037587904
3,1,1.0,1.8956282037587904
3,5,1.0902364725950016,1.8956282037587904
3,10,1.0032132417510347,1.8956282037587904
3,3,1.014736667754284,1.8956282037587904
3,7,1.0075904269063636,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.013940379012869,1.8956282037587904
3,3,1.0050307406337076,1.8956282037587904
3,2,1.0,1.8956282037587904
3,9,1.2106925657165228,1.8956282037587904
3,7,1.0115871256523137,1.8956282037587904
3,1,1.0,1.8956282037587904
3,4,1.2288363046657311,1.8956282037587904
3,5,1.2756936628366367,1.8956282037587904
3,3,1.0707155221827316,1.8956282037587904
3,14,1.09905952362295,1.8956282037587904
3,5,1.011874749742074,1.8956282037587904
3,2,1.0734207753405332,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,6,1.2097693121906425,1.8956282037587904
3,9,1.0001116035916515,1.8956282037587904
3,5,1.051640432146504,1.8956282037587904
3,11,1.0149457010173975,1.8956282037587904
3,9,1.0193611432421934,1.8956282037587904
3,11,1.316744238667287,1.8956282037587904
3,13,1.0214112433132658,1.8956282037587904
3,10,1.0025671423598987,1.8956282037587904
3,7,1.012133840251243,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,9,1.035748009828353,1.8956282037587904
3,7,1.1021199956395025,1.8956282037587904
3,1,1.0,1.8956282037587904
3,15,1.003810770127642,1.8956282037587904
3,9,1.0780198396278655,1.8956282037587904
3,3,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0,1.8956282037587904
3,5,1.004529517692513,1.8956282037587904
3,9,1.2211203092597196,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.1493405078928494,1.8956282037587904
3,1,1.0,1.8956282037587904
3,8,1.0000245930646103,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.0176883511727126,1.8956282037587904
3,2,1.0,1.8956282037587904
3,7,1.054487446313653,1.8956282037587904
3,6,1.3109259469844314,1.8956282037587904
3,2,1.0,1.8956282037587904
3,10,1.0042321913188184,1.8956282037587904
3,1,1.0,1.8956282037587904
3,7,1.2351411319666008,1.8956282037587904
3,6,1.2157559859137934,1.8956282037587904
3,1,1.0,1.8956282037587904
3,4,1.0415375784769667,1.8956282037587904
3,3,1.0891516937101846,1.8956282037587904
3,11,1.0900278962625467,1.8956282037587904
3,7,1.0315274207337477,1.8956282037587904
3,7,1.3090199402348648,1.8956282037587904
3,4,1.0027924551232044,1.8956282037587904
3,6,1.0786667008794624,1.8956282037587904
3,3,1.1062606328352953,1.8956282037587904
3,3,1.0669109433943973,1.8956282037587904
3,9,1.025482554517082,1.8956282037587904
3,2,1.025619716929252,1.8956282037587904
3,3,1.0,1.8956282037587904
3,10,1.00361389683094,1.8956282037587904
3,2,1.1021336222374916,1.8956282037587904
3,1,1.0,1.8956282037587904
3,10,1.0000000000000002,1.8956282037587904
3,1,1.0,1.8956282037587904
3,4,1.0188994702064404,1.8956282037587904
3,12,1.2433346454415706,1.8956282037587904
3,6,1.238360575955552,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,5,1.0875179404460065,1.8956282037587904
3,5,1.1575966914361884,1.8956282037587904
3,9,1.0652960702666727,1.8956282037587904
3,3,1.0444186216770601,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,4,1.0,1.8956282037587904
3,4,1.0655060869190707,1.8956282037587904
3,3,1.0044469934633864,1.8956282037587904
3,4,1.296535749573653,1.8956282037587904
3,7,1.1285539595037193,1.8956282037587904
3,12,1.013913697724593,1.8956282037587904
3,7,1.250877142630624,1.8956282037587904
3,1,1.0,1.8956282037587904
3,6,1.0683494068558528,1.8956282037587904
3,3,1.0004983472557307,1.8956282037587904
3,2,1.12264489124326,1.8956282037587904
3,1,1.0,1.8956282037587904
3,11,1.1461889458840167,1.8956282037587904
3,3,1.0018100791437774,1.8956282037587904
3,5,1.0056176405139554,1.8956282037587904
3,6,1.0747827815955764,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,3,1.0176128612947608,1.8956282037587904
3,9,1.0024805656555211,1.8956282037587904
3,6,1.2565077646144092,1.8956282037587904
3,1,1.0,1.8956282037587904
3,2,1.0476457105555343,1.8956282037587904
3,1,1.0,1.8956282037587904
3,14,1.1640132835179655,1.8956282037587904
3,10,1.1570061192273045,1.8956282037587904
3,11,1.0707873557053318,1.8956282037587904
3,14,1.172740682652273,1.8956282037587904
3,2,1.0010088589286266,1.8956282037587904
3,8,1.0510385334356445,1.8956282037587904
3,4,1.3043101163684498,1.8956282037587904
3,2,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,6,1.0843109382182863,1.8956282037587904
3,2,1.0157693085229782,1.8956282037587904
3,5,1.1662652692619702,1.8956282037587904
3,1,1.0,1.8956282037587904
3,9,1.1316992116889626,1.8956282037587904
3,1,1.0,1.8956282037587904
3,1,1.0,1.8956282037587904
3,5,1.0260647804754892,1.8956282037587904
3,3,1.0542223531054975,1.8956282037587904
3,6,1.0038870619130662,1.8956282037587904
3,6,1.0424551650421103,1.8956282037587904
3,6,1.0150122511161224,1.8956282037587904
3,7,1.0166075046064111,1.8956282037587904
3,12,1.0215073136710422,1.8956282037587904
3,5,1.0837281591705816,1.8956282037587904
3,1,1.0,1.8956282037587904
3,5,1.1163847602695727,1.8956282037587904
3,3,1.0012853700768038,1.8956282037587904
3,6,1.1534002638100496,1.8956282037587904
3,1,1.0,1.8956282037587904
3,14,1.3084465775037333,1.8956282037587904
3,12,1.0292620086135507,1.8956282037587904
3,3,1.0,1.8956282037587904
3,7,1.0138309586794325,1.8956282037587904
3,7,1.0260453052873477,1.8956282037587904
3,1,1.0,1.8956282037587904
3,11,1.0289593519124767,1.8956282037587904
3,2,1.0,1.8956282037587904
3,5,1.1900900882311995,1.8956282037587904
3,8,1.0690353391224972,1.8956282037587904
3,4,1.1297235629892144,1.8956282037587904
3,1,1.0,1.8956282037587904
4,2,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.015606592234103,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.1120828728975802,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.2184851158985177,2.1505017648768776
4,14,1.0516847534820715,2.1505017648768776
4,3,1.0,2.1505017648768776
4,2,1.0,2.1505017648768776
4,5,1.0006106616550385,2.1505017648768776
4,2,1.209295652259181,2.1505017648768776
4,10,1.0436105098229282,2.1505017648768776
4,12,1.1424404214883535,2.1505017648768776
4,6,1.0225217962787365,2.1505017648768776
4,1,1.0,2.1505017648768776
4,13,1.0387225239856719,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.0,2.1505017648768776
4,4,1.0006253387028934,2.1505017648768776
4,6,1.0689358006033347,2.1505017648768776
4,1,1.0,2.1505017648768776
4,8,1.1526196341064545,2.1505017648768776
4,1,1.0,2.1505017648768776
4,15,1.1437987049305534,2.1505017648768776
4,10,1.245999172924129,2.1505017648768776
4,4,1.0021689636226365,2.1505017648768776
4,6,1.039325117834476,2.1505017648768776
4,5,1.1278056282842686,2.1505017648768776
4,7,1.0021111096312165,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.276402955244617,2.1505017648768776
4,1,1.0,2.1505017648768776
4,8,1.0213350592769461,2.1505017648768776
4,3,1.0770285609523822,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.3085059167496567,2.1505017648768776
4,11,1.3601070564509588,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,5,1.008860505363203,2.1505017648768776
4,5,1.0463846977033624,2.1505017648768776
4,6,1.042242892306951,2.1505017648768776
4,10,1.0155549988197397,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.056405279190025,2.1505017648768776
4,12,1.0085699985726622,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.090527541518122,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.0,2.1505017648768776
4,7,1.1581487824355894,2.1505017648768776
4,4,1.011057962989649,2.1505017648768776
4,10,1.0159129879244317,2.1505017648768776
4,9,1.0296690760063025,2.1505017648768776
4,12,1.0592930463474732,2.1505017648768776
4,3,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.1025393402675694,2.1505017648768776
4,2,1.0,2.1505017648768776
4,2,1.0,2.1505017648768776
4,3,1.105169952123199,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.0002679574409985,2.1505017648768776
4,5,1.0329748735730193,2.1505017648768776
4,8,1.0418124892806013,2.1505017648768776
4,16,1.1607416221038795,2.1505017648768776
4,3,1.5890064120782472,2.1505017648768776
4,4,1.0070385701158593,2.1505017648768776
4,8,1.0005499740947879,2.1505017648768776
4,10,1.0039183598756212,2.1505017648768776
4,7,1.101013073450365,2.1505017648768776
4,4,1.035362519010015,2.1505017648768776
4,1,1.0,2.1505017648768776
4,9,1.136371857113697,2.1505017648768776
4,5,1.0354214700636926,2.1505017648768776
4,6,1.4306954308238253,2.1505017648768776
4,2,1.041312844128421,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.0113250945552545,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.0,2.1505017648768776
4,2,1.0064492625342663,2.1505017648768776
4,2,1.0,2.1505017648768776
4,8,1.034563128172446,2.1505017648768776
4,7,1.1946583351568965,2.1505017648768776
4,10,1.0974251814165537,2.1505017648768776
4,4,1.0013898466249584,2.1505017648768776
4,9,1.0765362149936937,2.1505017648768776
4,4,1.2105840839766278,2.1505017648768776
4,15,1.0484878903533181,2.1505017648768776
4,5,1.0064138266521943,2.1505017648768776
4,6,1.0625965300620899,2.1505017648768776
4,2,1.128559550570474,2.1505017648768776
4,12,1.3920523728626726,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.0278827596936622,2.1505017648768776
4,2,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.1193854904065252,2.1505017648768776
4,6,1.3791000441818775,2.1505017648768776
4,5,1.2157203692703982,2.1505017648768776
4,5,1.0226120486520434,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.0665664508726977,2.1505017648768776
4,5,1.011217521097546,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.0,2.1505017648768776
4,5,1.0000784456827558,2.1505017648768776
4,8,1.1618364968765154,2.1505017648768776
4,4,1.0234956783623588,2.1505017648768776
4,4,1.0059465267093977,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.0,2.1505017648768776
4,6,1.030346747161428,2.1505017648768776
4,7,1.076119648859925,2.1505017648768776
4,1,1.0,2.1505017648768776
4,10,1.1465739643134538,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.1575598222407366,2.1505017648768776
4,9,1.0549665350820392,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.0,2.1505017648768776
4,6,1.1518385032957466,2.1505017648768776
4,6,1.3309193653183182,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.1348361720872073,2.1505017648768776
4,5,1.177047208984988,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.0,2.1505017648768776
4,16,1.575272160765143,2.1505017648768776
4,6,1.0001814979589896,2.1505017648768776
4,2,1.0203183107699696,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.4387301918087385,2.1505017648768776
4,6,1.3021392637383946,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.1098347676147553,2.1505017648768776
4,2,1.0,2.1505017648768776
4,8,1.0222904730682454,2.1505017648768776
4,2,1.0,2.1505017648768776
4,6,1.022211318976935,2.1505017648768776
4,2,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,7,1.0024697035740644,2.1505017648768776
4,1,1.0,2.1505017648768776
4,10,1.075742016413637,2.1505017648768776
4,4,1.4585253744964286,2.1505017648768776
4,6,1.1005801804800943,2.1505017648768776
4,8,1.1059146187509772,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,9,1.0833568040600439,2.1505017648768776
4,2,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.2116074829721404,2.1505017648768776
4,1,1.0,2.1505017648768776
4,16,1.1540897560703434,2.1505017648768776
4,7,1.003495326748067,2.1505017648768776
4,4,1.0198326642799238,2.1505017648768776
4,1,1.0,2.1505017648768776
4,8,1.007598247798267,2.1505017648768776
4,15,1.0129839842804098,2.1505017648768776
4,20,1.1223125458663734,2.1505017648768776
4,6,1.087965501784296,2.1505017648768776
4,4,1.0016308345979665,2.1505017648768776
4,8,1.0426380032283011,2.1505017648768776
4,6,1.297097333410733,2.1505017648768776
4,5,1.0342517015158204,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.1218601654946605,2.1505017648768776
4,2,1.0,2.1505017648768776
4,13,1.1281350497305973,2.1505017648768776
4,6,1.0085290887386118,2.1505017648768776
4,10,1.1688060955617328,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.0574963642576625,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.0,2.1505017648768776
4,6,1.0360643730287105,2.1505017648768776
4,2,1.213362693584025,2.1505017648768776
4,3,1.0,2.1505017648768776
4,2,1.2554963355684736,2.1505017648768776
4,10,1.02013896539998,2.1505017648768776
4,4,1.0175630882771758,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.253783723646399,2.1505017648768776
4,7,1.1400094993603929,2.1505017648768776
4,2,1.0,2.1505017648768776
4,4,1.1209207025879033,2.1505017648768776
4,6,1.048014593528914,2.1505017648768776
4,4,1.125828835752506,2.1505017648768776
4,10,1.2005788954691106,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,11,1.0038051665482728,2.1505017648768776
4,5,1.102588771885665,2.1505017648768776
4,6,1.091804460287702,2.1505017648768776
4,11,1.0900686855435007,2.1505017648768776
4,4,1.031865085655653,2.1505017648768776
4,12,1.0211254937922303,2.1505017648768776
4,4,1.0297332246993411,2.1505017648768776
4,6,1.219694459705341,2.1505017648768776
4,3,1.0,2.1505017648768776
4,4,1.00145328301283,2.1505017648768776
4,8,1.092215557746644,2.1505017648768776
4,6,1.0089636592961517,2.1505017648768776
4,11,1.0106746954609132,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,5,1.0736511642813409,2.1505017648768776
4,13,1.0811164919896616,2.1505017648768776
4,1,1.0,2.1505017648768776
4,5,1.1347567556241918,2.1505017648768776
4,12,1.0155610095932235,2.1505017648768776
4,3,1.0087715655257947,2.1505017648768776
4,6,1.0023581956525276,2.1505017648768776
4,6,1.0034336630715317,2.1505017648768776
4,2,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.0078913238578975,2.1505017648768776
4,4,1.0399097488523106,2.1505017648768776
4,3,1.0903783615327172,2.1505017648768776
4,4,1.002882004785572,2.1505017648768776
4,1,1.0,2.1505017648768776
4,2,1.0281819307188904,2.1505017648768776
4,7,1.2062603837572177,2.1505017648768776
4,1,1.0,2.1505017648768776
4,5,1.0762422978415378,2.1505017648768776
4,17,1.1030529431213947,2.1505017648768776
4,2,1.0913112714389612,2.1505017648768776
4,1,1.0,2.1505017648768776
4,13,1.064415279277076,2.1505017648768776
4,1,1.0,2.1505017648768776
4,9,1.0723523707610747,2.1505017648768776
4,2,1.0,2.1505017648768776
4,10,1.1365024718167511,2.1505017648768776
4,2,1.508101025907749,2.1505017648768776
4,7,1.0138811180906202,2.1505017648768776
4,1,1.0,2.1505017648768776
4,3,1.0,2.1505017648768776
4,5,1.1856980138302207,2.1505017648768776
4,6,1.6535674512571215,2.1505017648768776
4,12,1.0227200934102905,2.1505017648768776
4,4,1.0,2.1505017648768776
4,4,1.013570541238557,2.1505017648768776
4,8,1.25094641733925,2.1505017648768776
4,7,1.000330927259261,2.1505017648768776
4,14,1.011573808631513,2.1505017648768776
4,4,1.0779541851829966,2.1505017648768776
4,1,1.0,2.1505017648768776
4,6,1.0313772068256535,2.1505017648768776
4,4,1.0,2.1505017648768776
4,8,1.0103113167194941,2.1505017648768776
4,5,2.0986797970915627,2.1505017648768776
4,6,1.137800683098782,2.1505017648768776
4,7,1.0009887123443892,2.1505017648768776
4,2,1.0345198196034924,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,7,1.002873765685387,2.1505017648768776
4,4,1.338015517646719,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.0409369540557196,2.1505017648768776
4,11,1.154877209459181,2.1505017648768776
4,1,1.0,2.1505017648768776
4,7,1.001420855471627,2.1505017648768776
4,4,1.0331454812662344,2.1505017648768776
4,3,1.0008224171954916,2.1505017648768776
4,6,1.026352013029223,2.1505017648768776
4,8,1.2485980985344998,2.1505017648768776
4,4,1.085011171840368,2.1505017648768776
4,4,1.0159001935122434,2.1505017648768776
4,9,1.1590249236425654,2.1505017648768776
4,6,1.005377914650783,2.1505017648768776
4,7,1.5002260517073003,2.1505017648768776
4,17,1.1054435573837578,2.1505017648768776
4,16,1.1502470015769681,2.1505017648768776
4,9,1.0204936641869724,2.1505017648768776
4,6,1.0056491490517574,2.1505017648768776
4,2,1.3210502368264625,2.1505017648768776
4,1,1.0,2.1505017648768776
4,4,1.2699231807419715,2.1505017648768776
4,2,1.01900361019995,2.1505017648768776
4,8,1.0145136758609754,2.1505017648768776
4,1,1.0,2.1505017648768776
4,1,1.0,2.1505017648768776
